Directories,First,Second,Third
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/criticismofthedavinc.txt,"(8, 36.06726690067294)","(30, 22.603483030814715)","(13, 19.48856530296494)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/kaiserpermanente.txt,"(18, 36.6642150684248)","(1, 30.839544633728128)","(7, 17.217193121960356)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/ivorytrade.txt,"(6, 48.076009835458535)","(1, 18.83622692388053)","(7, 12.071961553127112)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/redstate.txt,"(7, 58.53461316951816)","(10, 16.411901419503938)","(13, 7.597759743115675)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/rupertsanders.txt,"(3, 57.90027517809315)","(30, 32.43110100667065)","(26, 6.145301005804597)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/poofilm.txt,"(28, 40.80721312654794)","(3, 35.824864710737394)","(30, 10.11087625749955)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/christadelphians.txt,"(8, 62.82042510861972)","(13, 16.253068990615088)","(30, 11.04120662984757)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/articulatedbus.txt,"(2, 49.6436181244504)","(26, 21.217003002105645)","(13, 9.537492186649999)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/alphabay.txt,"(10, 48.21741588959253)","(1, 25.7523416556202)","(7, 12.587168615385533)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/drillstring.txt,"(12, 45.9342244007104)","(19, 14.802627852963617)","(13, 12.116989378533503)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/toyotazzengine.txt,"(2, 88.74739586971891)","(13, 6.370246795891908)","(24, 3.8981710612126763)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/royalsociety.txt,"(30, 29.10967883059079)","(27, 19.854898092240386)","(13, 15.063852443039647)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/gabrielobertan.txt,"(29, 92.64424133951292)","(30, 2.0009910441266454)","(9, 1.8184600521057792)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/arthurschopenhauer.txt,"(8, 47.888735341694314)","(30, 25.31544990259857)","(13, 15.893251783998979)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/magicalobjectsinharr.txt,"(12, 51.586188175625956)","(28, 24.958387394093585)","(30, 10.82271178413329)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/nottinghammagistrate.txt,"(26, 72.75340119466061)","(27, 11.716458549790607)","(7, 8.832311736921984)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/djangounchained.txt,"(3, 58.83418074332026)","(28, 9.704478494236431)","(30, 7.977797768651944)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/evolutionarypsycholo.txt,"(22, 48.366916640491034)","(13, 38.63434918112803)","(8, 5.702817238928866)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/jumpingtheshark.txt,"(5, 27.146795993265112)","(13, 23.211514575198695)","(30, 14.480214750130212)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/trentfranks.txt,"(7, 78.24019835217952)","(27, 5.647522802027932)","(30, 4.377366780840087)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/londonboroughofsouth.txt,"(26, 76.18390468927437)","(7, 6.083047191081101)","(30, 4.764978283655974)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/100metreshurdles.txt,"(29, 72.60975961408022)","(2, 6.845887144635785)","(9, 5.834113746482207)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/partyandplay.txt,"(22, 57.57768999496673)","(13, 17.082524958033847)","(8, 6.49091587936455)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/knapsackproblem.txt,"(19, 76.91636312197042)","(13, 12.816100440766842)","(23, 2.5280098971134084)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/theisticevolution.txt,"(8, 52.555842283834345)","(13, 32.88452005000814)","(30, 4.229214416050923)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/the_goodies.txt,"(5, 63.687279478526925)","(30, 16.30134752512081)","(21, 8.981733066105232)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/danabrams.txt,"(5, 46.2005204510601)","(7, 19.503099468426534)","(30, 10.409373315375664)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/religionintheuniteds.txt,"(8, 42.49487508483208)","(6, 31.85638361318282)","(7, 11.335346825055638)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/listofministersofthe.txt,"(4, 58.66649639073891)","(5, 11.579846179974595)","(8, 10.089794661999084)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/londonbridgestation.txt,"(26, 96.88808851490187)","(20, 1.1285249625373943)","(13, 1.0931918826521865)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/noor.txt,"(4, 45.78053585650545)","(14, 19.371335032409785)","(3, 14.22564546810983)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/raghuram.txt,"(16, 31.379118121517592)","(5, 20.690658533140166)","(3, 19.230914368654933)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/digitalone.txt,"(5, 54.34909257649557)","(21, 19.157460468029576)","(26, 12.321529824123138)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/the1stshopofcoffeepr.txt,"(15, 46.788529147237256)","(30, 12.840830095349407)","(3, 12.248738399268804)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/uefaclubcompetitionr.txt,"(29, 95.69030964521859)","(9, 2.2692220380108092)","(13, 1.5826872511996493)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/intheaeroplaneoverth.txt,"(21, 65.81135318471469)","(30, 20.23245551957222)","(13, 7.536492762355121)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/humanbrain.txt,"(22, 71.98640222730435)","(13, 11.312217932521728)","(19, 9.692800006762353)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/brenogiacomini.txt,"(29, 81.90344237791987)","(27, 8.658242243130127)","(1, 3.961356076862395)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/johnbugas.txt,"(30, 46.146070880261895)","(1, 14.106309395021233)","(7, 10.580277191685456)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/ranilwickremesinghe.txt,"(16, 65.30665776846594)","(1, 9.974027603142268)","(14, 7.759598073022104)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/zhitro.txt,"(11, 79.10130729353943)","(13, 10.359998758692434)","(30, 8.068300076937488)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/listofurbanareasinth.txt,"(26, 95.36208213888632)","(27, 2.54268167740152)","(29, 0.7758212975510276)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/cityoflondonpolice.txt,"(26, 36.07746888801827)","(7, 33.06726741939157)","(14, 11.097960555142029)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/craigsbrother.txt,"(21, 83.03530782927048)","(30, 5.761460757983845)","(1, 2.6993995179036037)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/penttilinkola.txt,"(8, 37.83243005843458)","(30, 29.119621534639865)","(6, 18.930647945988454)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/gnosis.txt,"(8, 69.2389481310872)","(13, 13.324122959030008)","(11, 12.138453616474138)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/comicrelief.txt,"(5, 47.76106664314153)","(30, 17.024011822788925)","(21, 9.99245658898078)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/mikerann.txt,"(16, 45.522623297728835)","(1, 12.30447716215528)","(30, 10.566026367326979)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/williamadolphebougue.txt,"(30, 76.08090799875492)","(9, 9.10098721413734)","(13, 5.052413595586418)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/1997.txt,"(4, 61.807794024049535)","(14, 6.348658556957992)","(20, 4.345374683204454)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/incognitooperatingsy.txt,"(25, 54.47079618910675)","(10, 41.37812296627337)","(5, 1.0913890673018016)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/sitracima.txt,"(1, 31.182173775838702)","(7, 24.58899469673793)","(27, 18.594765652660435)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/hawkersiddeley.txt,"(20, 58.54004338650489)","(1, 22.882730915778883)","(26, 10.873636531404411)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/reparationsforslaver.txt,"(6, 31.62238071308464)","(7, 26.95790901929389)","(1, 15.817214313797015)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/skynetterminator.txt,"(17, 53.28232009671806)","(13, 12.367746905496139)","(30, 6.799669160151622)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/colombo.txt,"(26, 39.45321256948313)","(16, 32.113907549364825)","(6, 16.518815872063254)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/bpacharya.txt,"(16, 31.870551454880562)","(27, 21.625935230476806)","(30, 10.531394874452275)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/wetwork.txt,"(24, 25.577316593195988)","(14, 23.29578085978933)","(28, 18.725530870336467)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/royalscopeland.txt,"(7, 66.84110408509893)","(27, 18.826660082333163)","(18, 8.785043561699483)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/jamesrusselllowell.txt,"(30, 73.99252765368854)","(8, 6.976075112379522)","(13, 6.410661467652101)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/henribecquerel.txt,"(4, 29.585139374833858)","(19, 26.15252906245937)","(30, 18.250567878484866)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/eggsbenedict.txt,"(24, 72.5112639178079)","(30, 15.076075124237013)","(13, 4.054803995374519)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/morriscountyschoolof.txt,"(27, 68.55024161703007)","(18, 18.144648620563768)","(13, 5.816487152433183)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/kangol.txt,"(12, 24.15404200564637)","(1, 14.519281648555562)","(5, 11.125372041420407)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/ailanthusaltissima.txt,"(24, 48.83536892726638)","(6, 12.524093159700165)","(22, 7.979444700507014)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/gulnarakarimova.txt,"(18, 24.68080523509716)","(7, 16.83735363894436)","(1, 16.20270366643706)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/adblockplus.txt,"(10, 60.74245985743955)","(25, 20.071326807092976)","(13, 12.065687056901126)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/neofeudalism.txt,"(8, 45.07551640434076)","(1, 18.258573366148823)","(13, 15.419915265370424)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/clemjonestunnel.txt,"(26, 57.77692276899794)","(1, 22.385753619608167)","(2, 7.780773814288364)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/alindelicato.txt,"(28, 50.059368653269644)","(7, 16.53376119936953)","(30, 14.960138029117937)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/nationalinstituteofs.txt,"(27, 53.79886004206388)","(18, 12.914163889719232)","(19, 11.193805723904644)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/churchofscotland.txt,"(8, 42.92255608570325)","(26, 14.583998092446906)","(7, 10.582328186068999)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/majorprofessionalspo.txt,"(29, 59.04477577940773)","(1, 22.18954205609622)","(6, 6.8995343862660405)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/listofriotsinsrilank.txt,"(16, 50.33611554953298)","(6, 22.11156620930761)","(14, 20.66044038800209)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/susanpevensie.txt,"(30, 37.619017333305756)","(17, 29.440032809065197)","(28, 17.6731853147798)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/handynasty.txt,"(15, 40.21841472265994)","(14, 11.605985245049272)","(6, 10.760409889615536)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/heavyloadtransformer.txt,"(17, 76.1739464161503)","(13, 3.06206382845158)","(30, 2.781598830369166)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/lindalinfurness.txt,"(26, 89.99944481039786)","(24, 4.002870316755887)","(1, 3.3997218510985623)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/crytek.txt,"(23, 58.66634376723295)","(1, 20.20043562652209)","(25, 7.087049698728633)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/michaelbilirakis.txt,"(7, 74.86825691766683)","(27, 13.481695672000823)","(30, 4.594829780723401)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/brookebrodack.txt,"(5, 54.559196030072556)","(30, 18.32142961442817)","(10, 8.421813483452928)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/fredrogers.txt,"(5, 40.35714890143186)","(30, 27.823435971449367)","(27, 10.684293009563667)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/davidaaronovitch.txt,"(30, 44.72736462855633)","(7, 12.215448806987888)","(16, 8.470375328874297)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/abbyandbrittanyhense.txt,"(30, 31.117763397647558)","(22, 18.492699719350302)","(5, 15.082519065203906)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/specialvisceraleffer.txt,"(22, 84.92796188988227)","(13, 6.054063216392871)","(26, 2.013186682096074)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/emiliofede.txt,"(9, 47.70433091728166)","(1, 16.84184805297766)","(7, 16.181665263092356)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/charliegoff.txt,"(27, 37.37815923753142)","(7, 21.908870879591618)","(9, 17.510509750083834)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/robertcullenfootball.txt,"(29, 82.85005457242897)","(15, 7.271863910084695)","(9, 5.569112634126169)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/numen.txt,"(11, 41.417587143692714)","(8, 21.695979217160335)","(13, 11.986230291978679)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/johnspistole.txt,"(7, 80.78612349133813)","(27, 8.044640734820451)","(13, 4.376154309788576)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/anesthesiologist.txt,"(18, 24.66546961810797)","(17, 24.16875930608304)","(13, 6.695592045563877)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/listofnewyorkunivers.txt,"(27, 64.1911300374764)","(4, 9.548601029397215)","(3, 5.784017818017062)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/supercar.txt,"(2, 64.65035173883874)","(13, 22.849279090143288)","(1, 6.972260138982765)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/thebookofabramelin.txt,"(12, 39.22552553886639)","(8, 27.010217985457846)","(30, 14.969799602775035)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/93thelema.txt,"(12, 46.32474973958321)","(8, 27.15682024008428)","(30, 12.734491521404228)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/aldoushuxley.txt,"(30, 68.09034653405766)","(8, 7.7564180775915785)","(13, 6.86843756234197)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/pulse.txt,"(22, 76.75906988450275)","(19, 12.46629910796101)","(12, 5.102779210470876)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/americanjuniors.txt,"(5, 62.18084853576503)","(21, 23.405890379782644)","(28, 8.711157766744797)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/dreameatermerry.txt,"(28, 76.47519104453605)","(3, 7.230166204509127)","(13, 6.056469075662561)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/crossrail.txt,"(26, 81.17517999859145)","(1, 7.742518042310588)","(13, 4.982628053398611)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/chrispaul.txt,"(29, 81.5172531675493)","(30, 5.324161372300355)","(1, 4.190497917877813)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/birthday.txt,"(30, 42.26632097466186)","(8, 15.660987699418655)","(6, 9.732548486088684)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/comparisonoflinuxdis.txt,"(25, 92.53891127944969)","(4, 2.843968413844276)","(13, 1.0823646969973608)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/rovemcmanus.txt,"(5, 71.9867450553524)","(30, 9.327160759402934)","(29, 3.778581456237199)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/nottingham.txt,"(26, 76.33580382777996)","(30, 4.703497570241134)","(27, 3.7951488085716902)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/federaldesktopcoreco.txt,"(25, 58.506328891531346)","(13, 16.186071384113912)","(10, 13.139324052902557)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/thegreendartmouthcol.txt,"(26, 43.095161921281964)","(27, 30.836560394586556)","(7, 5.607639254841752)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/fudgiethewhale.txt,"(28, 44.443310002608094)","(24, 14.950554549581895)","(6, 10.365140168642911)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/obama.txt,"(7, 40.588835140852694)","(10, 20.192004426546866)","(13, 5.411342749931998)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/abdulqadeerkhan.txt,"(14, 44.302374278394126)","(13, 14.012423041491607)","(19, 8.642902124160939)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/wilfordbrimley.txt,"(3, 25.93491690118277)","(4, 23.476567520462176)","(30, 17.12645131465437)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/abhaydeol.txt,"(3, 76.66032477374493)","(16, 12.863521955389587)","(30, 3.94046258408405)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/saorikimura.txt,"(29, 91.14644953831471)","(15, 7.560590620172215)","(13, 0.5745339264297366)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/wikipedialongtermabu.txt,"(21, 38.228060254475054)","(13, 33.92630026735197)","(23, 12.746092187947669)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/traditionalclimbing.txt,"(12, 70.59701649771789)","(13, 16.071170405422976)","(20, 6.797708281228862)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/wikipediareliablesou.txt,"(13, 90.78899604424929)","(14, 3.4235047059323938)","(10, 1.827524004288979)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/meizum8.txt,"(25, 66.92967051731948)","(13, 9.725541229388677)","(23, 8.775003284916536)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/franksontag.txt,"(5, 59.02104247375347)","(30, 22.99776178040696)","(13, 12.012964201702841)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/dutchpeople.txt,"(6, 73.23345507859082)","(13, 10.865586325850643)","(8, 5.3858214137509)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/batesmethod.txt,"(13, 41.4194262079625)","(22, 38.372456421079384)","(30, 11.277376282660482)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/haltwhistle.txt,"(26, 78.69158221332674)","(24, 4.6604977902422)","(13, 4.4108186868797254)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/comparisonoffilesyst.txt,"(25, 98.42062013819711)","(30, 0.53515907482015)","(4, 0.2645005865646568)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/alanhaleastronomer.txt,"(20, 34.10296657384025)","(30, 19.520756483773866)","(13, 13.516936386433533)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/arrietty.txt,"(3, 71.01692815947588)","(21, 7.906148056387133)","(28, 7.688010811656943)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/nahjalbalagha.txt,"(14, 67.86800108106904)","(13, 10.547086179425813)","(8, 7.8135589849201645)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/eternalseptember.txt,"(10, 32.78639552041015)","(30, 27.52552962054946)","(13, 15.72501866831297)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/elspeth.txt,"(4, 74.955046940972)","(30, 15.010622741573169)","(28, 3.107606052633925)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/wikipediavitalarticl.txt,"(14, 33.26482611108265)","(10, 16.942369959716377)","(12, 16.887611527727792)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/grapefruitjuice.txt,"(24, 65.98656582056954)","(22, 28.699147018258735)","(13, 3.480713593843618)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/eustonrailwaystation.txt,"(26, 84.24473241352689)","(30, 7.5006928193650975)","(13, 3.507700125357016)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/regulartuning.txt,"(12, 84.71505547597786)","(13, 8.537059639565046)","(21, 4.690011442751742)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/honorsstudent.txt,"(18, 43.21315661820487)","(27, 33.09108688749019)","(13, 21.517353739086168)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/stclairregionconserv.txt,"(6, 59.78973357874463)","(26, 24.15924666029893)","(8, 4.223160806798186)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/hu.txt,"(13, 30.428135981133593)","(15, 24.48476934197752)","(30, 6.082319653012445)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/outlineofhealthscien.txt,"(18, 66.71981083485234)","(22, 27.017277167198806)","(13, 4.22011821492169)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/scotchplainsnewjerse.txt,"(27, 69.59249390964924)","(30, 8.411324665152614)","(7, 6.271489823930606)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/universityoftwente.txt,"(27, 64.37678197681903)","(1, 9.911669552183668)","(9, 9.592561421604717)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/firstlawofthermodyna.txt,"(19, 81.22768816086304)","(13, 17.414624928446955)","(8, 0.7336941727419053)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/johnsentamu.txt,"(30, 44.54024499296678)","(7, 21.334527246827264)","(8, 12.121808646111264)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/2013hyderabadblasts.txt,"(16, 32.91870035152092)","(14, 26.09442721436116)","(7, 22.277125660435335)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/volkswagengolf.txt,"(2, 88.16675710233102)","(1, 5.71493584769869)","(13, 1.8250216744351073)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/darkfall.txt,"(23, 55.979954590208415)","(13, 15.986711074114288)","(1, 7.87122754359151)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/theprettytoneyalbum.txt,"(21, 73.76334224458769)","(13, 9.761047052934115)","(3, 5.432630884085875)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/listofairbusa320orde.txt,"(20, 80.74661787345707)","(15, 6.450145028920767)","(1, 5.540328266241622)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/thomascwales.txt,"(7, 63.36650678608271)","(30, 15.181353235662234)","(26, 11.356732795686561)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/easterndistricthighs.txt,"(27, 57.73282700345288)","(26, 13.880523876512843)","(4, 8.137180666161239)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/aircraftupset.txt,"(20, 72.84803977246253)","(13, 22.832303440059892)","(2, 2.4777525132050626)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/freelflyingwing.txt,"(20, 58.196726645203256)","(27, 14.623051598459003)","(30, 9.936949900909466)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/syrinxdebussy.txt,"(21, 52.31888700040427)","(12, 18.12792422469787)","(30, 13.575359669173286)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/isoweekdate.txt,"(5, 49.99835831032582)","(19, 41.31029343788815)","(29, 3.832963516675223)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/marinepropulsion.txt,"(2, 41.68179777997169)","(20, 33.59175113105488)","(24, 12.36288665387233)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/wikipediaadvicetouse.txt,"(10, 55.18906015538273)","(13, 43.560465966561004)","(27, 0.47476833714845634)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/dilley.txt,"(27, 57.08374939648303)","(4, 24.500590811374543)","(3, 4.226755985398988)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/ralfrothmann.txt,"(4, 53.05416701751622)","(30, 20.95332931049447)","(8, 11.39358886111535)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/sexualenslavementbyn.txt,"(14, 49.51470061445953)","(13, 15.609761734049451)","(1, 13.88963861525903)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/treehouseofhorrorxvi.txt,"(28, 64.39982284163692)","(5, 12.68695265311549)","(30, 4.365624032023154)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/anonet.txt,"(10, 58.87087219467876)","(13, 24.246323603982283)","(25, 10.924863486921469)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/historyofcommunism.txt,"(14, 42.96977943231845)","(8, 28.186656069578557)","(6, 6.566926187685144)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/vitaliklitschko.txt,"(29, 54.57950290109949)","(16, 26.14479613508656)","(7, 8.61236837649514)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/brandonharris.txt,"(29, 95.08501804724487)","(27, 2.68160918470734)","(7, 0.4912332932696056)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/hpopenview.txt,"(10, 45.89071696931408)","(25, 35.37189455842507)","(1, 16.54398852941584)"
